ee_#,flsa_category,pr_dept,craft_class_code,project_code,effective_date,reason
286940,Non-Exempt,4104,18-2-3070,55093,11/29/2022,Transfer
286940,Non-Exempt,4104,18-2-3070,55093,4/16/2024,Transfer
286940,Non-Exempt,4104,18-2-3070,55093,5/13/2024,Transfer
286940,Non-Exempt,4104,18-2-3070,55093,1/21/2025,Transfer
248014,Non-Exempt,4104,18-74-601,55113,8/23/2022,Transfer
248014,Non-Exempt,4104,18-74-601,55113,9/11/2023,Transfer
325517,Non-Exempt,4104,18-74-400,55113,1/28/2025,Transfer
286942,Non-Exempt,4104,18-74-600,55109,8/16/2022,Transfer
286942,Non-Exempt,4104,18-74-600,55109,11/29/2022,Transfer
286942,Non-Exempt,4104,18-74-600,55109,5/31/2023,Transfer
286942,Non-Exempt,4104,18-74-600,55109,7/10/2023,Transfer
286942,Non-Exempt,4104,18-74-600,55109,8/19/2024,Transfer
286942,Non-Exempt,4104,18-74-600,55109,9/9/2024,Transfer
286942,Non-Exempt,4104,18-74-600,55109,10/22/2024,Transfer
324547,Non-Exempt,4104,18-47-401,55143,9/25/2024,Transfer
306366,Non-Exempt,4104,18-47-102,55143,3/20/2024,Transfer
306366,Non-Exempt,4104,18-47-102,55143,10/28/2024,Transfer
310802,Non-Exempt,4104,18-77-400,55143,3/28/2024,Transfer
310802,Non-Exempt,4104,18-77-400,55143,10/28/2024,Transfer
304970,Non-Exempt,4104,18-41-1002,55123,12/16/2024,Transfer
316654,Non-Exempt,4104,18-47-101,55113,2/1/2024,Transfer
316654,Non-Exempt,4104,18-47-101,55113,9/23/2024,Transfer
284809,Non-Exempt,4104,18-2-S268,55094,1/15/2024,Transfer
310985,Non-Exempt,4104,18-40-1002,55089,10/2/2023,Transfer
310985,Non-Exempt,4104,18-40-1002,55089,3/12/2024,Transfer
319467,Non-Exempt,4104,18-5-5030,55087,12/2/2024,Transfer
286162,Non-Exempt,4104,18-41-1003,55100,3/27/2023,Transfer
286162,Non-Exempt,4104,18-41-1003,55100,6/13/2023,Transfer
286162,Non-Exempt,4104,18-41-1003,55100,8/8/2024,Transfer
286162,Non-Exempt,4104,18-41-1003,55100,10/9/2024,Transfer
300877,Non-Exempt,4104,18-2-3050,55087,3/27/2023,Transfer
300877,Non-Exempt,4104,18-2-3050,55087,5/20/2024,Transfer
300985,Non-Exempt,4104,18-40-1003,55087,11/15/2022,Transfer
308621,Non-Exempt,4104,18-47-400,55109,7/17/2023,Transfer
308621,Non-Exempt,4104,18-47-400,55109,9/27/2023,Transfer
308621,Non-Exempt,4104,18-47-400,55109,3/13/2024,Transfer
308621,Non-Exempt,4104,18-47-400,55109,7/30/2024,Transfer
226091,Non-Exempt,4104,18-41-1003,55094,7/17/2023,Transfer
226091,Non-Exempt,4104,18-41-1003,55094,9/27/2023,Transfer
226091,Non-Exempt,4104,18-41-1003,55094,3/13/2024,Transfer
313716,Non-Exempt,4104,18-40-1001,55091,1/3/2024,Transfer
313716,Non-Exempt,4104,18-40-1001,55091,4/10/2024,Transfer
228408,Non-Exempt,4104,18-8-1005,55105,10/24/2023,Transfer
283659,Exempt,4104,18-2-S267,55105,9/18/2023,Transfer
283659,Non-Exempt,4104,18-2-S267,55105,7/19/2022,Transfer
282896,Non-Exempt,4104,18-5-5030,55091,10/19/2021,Transferred in
282896,Non-Exempt,4104,18-5-5030,55091,9/2/2022,Transfer
282896,Non-Exempt,4104,18-5-5030,55091,11/7/2022,Transfer
282896,Non-Exempt,4104,18-5-5030,55091,1/31/2023,Transfer
282896,Non-Exempt,4104,18-5-5030,55091,10/22/2024,Transfer
282896,Non-Exempt,4104,18-5-5030,55091,1/27/2025,Transfer
319785,Non-Exempt,4104,18-41-1003,55123,11/18/2024,Transfer
319785,Non-Exempt,4104,18-41-1003,55123,1/28/2025,Transfer
286801,Non-Exempt,4104,18-30-1000,55094,11/13/2023,Transfer
284068,Non-Exempt,4104,18-74-703,55138,12/13/2022,Transfer
284068,Non-Exempt,4104,18-74-703,55138,1/3/2023,Transfer
284068,Non-Exempt,4104,18-74-703,55138,1/16/2023,Transfer
284068,Non-Exempt,4104,18-74-703,55138,7/17/2023,Transfer
284068,Non-Exempt,4104,18-74-703,55138,11/28/2023,Transfer
284068,Non-Exempt,4104,18-74-703,55138,1/16/2024,Transfer
284068,Non-Exempt,4104,18-74-703,55138,2/26/2024,Transfer
284068,Non-Exempt,4104,18-74-703,55138,1/21/2025,Transfer
295762,Non-Exempt,4104,18-30-1001,55105,7/26/2022,Transfer
295762,Non-Exempt,4104,18-30-1001,55105,10/2/2023,Transfer
295762,Non-Exempt,4104,18-30-1001,55105,11/28/2023,Transfer
323234,Non-Exempt,4104,18-40-1003,55087,12/9/2024,Transfer
248340,Non-Exempt,4104,18-41-1003,55306,11/17/2022,Transfer
248340,Non-Exempt,4104,18-41-1003,55306,3/30/2023,Transfer
320608,Non-Exempt,4104,18-5-5090,55106,10/28/2024,Transfer
313339,Non-Exempt,4104,18-40-1003,55113,10/7/2024,Transfer
313339,Non-Exempt,4104,18-40-1003,55113,11/18/2024,Transfer
284473,Non-Exempt,4104,18-74-400,55109,3/30/2022,Transfer
284473,Non-Exempt,4104,18-74-400,55109,5/17/2022,Transfer
284473,Non-Exempt,4104,18-74-400,55109,8/22/2022,Transfer
284473,Non-Exempt,4104,18-74-400,55109,11/3/2022,Transfer
284473,Non-Exempt,4104,18-74-400,55109,11/8/2022,Transfer
284473,Non-Exempt,4104,18-74-400,55109,1/3/2023,Transfer
284473,Non-Exempt,4104,18-74-400,55109,3/1/2023,Transfer
284473,Non-Exempt,4104,18-74-400,55109,4/3/2023,Transfer
284473,Non-Exempt,4104,18-74-400,55109,9/13/2023,Transfer
284473,Non-Exempt,4104,18-74-400,55109,9/3/2024,Transfer
317389,Non-Exempt,4104,18-40-1002,55109,7/30/2024,Transfer
322809,Non-Exempt,4104,18-796-401,55074,12/3/2024,Transfer
323053,Non-Exempt,4104,18-41-1002,55091,10/28/2024,Transfer
323053,Non-Exempt,4104,18-41-1002,55091,1/20/2025,Transfer
301585,Non-Exempt,4104,18-77-501,55109,6/20/2023,Transfer
296046,Non-Exempt,4104,18-8-1005,55094,7/11/2022,Transfer
296046,Non-Exempt,4104,18-8-1005,55094,3/21/2023,Transfer
296046,Non-Exempt,4104,18-8-1005,55094,2/22/2024,Transfer
299665,Non-Exempt,4104,18-2-S260,55090,10/26/2022,Transfer
309894,Non-Exempt,4104,18-41-1001,55086,8/15/2024,Transfer
317823,Non-Exempt,4104,18-197-400,55105,8/15/2024,Transfer
317823,Non-Exempt,4104,18-197-400,55105,11/18/2024,Transfer
316727,Non-Exempt,4104,18-8-1005,55094,5/2/2024,Transfer
318906,Non-Exempt,4104,18-40-1002,55093,4/1/2024,Transfer
318906,Non-Exempt,4104,18-40-1002,55093,8/20/2024,Transfer
318906,Non-Exempt,4104,18-40-1002,55093,1/21/2025,Transfer
302758,Exempt,4104,18-2-S267,55126,4/8/2024,Transfer
302758,Exempt,4104,18-2-S267,55126,1/20/2025,Transfer
302758,Exempt,4104,18-2-S267,55126,2/10/2025,Transfer
302758,Exempt,4104,18-2-S267,55126,2/17/2025,Transfer
302758,Non-Exempt,4104,18-2-S267,55126,10/30/2023,Transfer
304612,Non-Exempt,4104,18-40-1001,55100,10/21/2024,Transfer
304612,Non-Exempt,4104,18-40-1001,55100,10/29/2024,Transfer
302771,Non-Exempt,4104,18-47-102,55143,3/27/2023,Transfer
302771,Non-Exempt,4104,18-47-102,55143,12/13/2023,Transfer
302771,Non-Exempt,4104,18-47-102,55143,11/4/2024,Transfer
275946,Non-Exempt,4104,18-2-3060,55100,11/5/2021,Transfer
275946,Non-Exempt,4104,18-2-3060,55100,1/19/2022,Transfer
275946,Non-Exempt,4104,18-2-3060,55100,2/7/2022,Transfer
275946,Non-Exempt,4104,18-2-3060,55100,8/16/2022,Transfer
275946,Non-Exempt,4104,18-2-3060,55100,11/8/2022,Transfer
275946,Non-Exempt,4104,18-2-3060,55100,4/18/2023,Transfer
318578,Non-Exempt,4104,18-73-1003,55094,6/24/2024,Transfer
296914,Non-Exempt,4104,18-40-1002,55076,9/14/2022,Transfer
272059,Exempt,4104,18-2-S231,5508201,1/10/2022,Transfer
272059,Exempt,4104,18-2-S231,5508201,4/4/2022,Transfer
272059,Exempt,4104,18-2-S231,5508201,10/10/2022,Transfer
272059,Exempt,4104,18-2-S231,5508201,2/27/2023,Transfer
272059,Exempt,4104,18-2-S231,5508201,9/18/2023,Transfer
272059,Exempt,4104,18-2-S231,5508201,4/1/2024,Transfer
284593,Exempt,4104,18-2-S260,55090,9/6/2021,Transfer
284593,Exempt,4104,18-2-S260,55090,1/17/2023,Transfer
284593,Non-Exempt,4104,18-2-S260,55090,5/16/2022,Transfer
303951,Non-Exempt,4104,18-30-1001,55094,1/15/2024,Transfer
311224,Non-Exempt,4104,18-41-1002,55075,8/28/2023,Transfer
295151,Non-Exempt,4104,18-77-400,55109,6/20/2022,Transfer
295151,Non-Exempt,4104,18-77-400,55109,8/22/2022,Transfer
295151,Non-Exempt,4104,18-77-400,55109,9/27/2022,Transfer
295151,Non-Exempt,4104,18-77-400,55109,4/4/2023,Transfer
295151,Non-Exempt,4104,18-77-400,55109,4/24/2023,Transfer
295151,Non-Exempt,4104,18-77-400,55109,9/12/2023,Transfer
295151,Non-Exempt,4104,18-77-400,55109,10/19/2023,Transfer
295151,Non-Exempt,4104,18-77-400,55109,11/29/2023,Transfer
292683,Exempt,4104,18-4-S429,55086,3/4/2024,Transfer
292683,Exempt,4104,18-4-S429,55086,5/13/2024,Transfer
292683,Non-Exempt,4104,18-4-S429,55086,3/27/2023,Transfer
317294,Non-Exempt,4104,18-2-S268,55702,2/5/2024,Transfer
326193,Non-Exempt,4104,18-40-1002,55126,1/6/2025,Transfer
326193,Non-Exempt,4104,18-40-1002,55126,2/13/2025,Transfer
326193,Non-Exempt,4104,18-40-1002,55126,2/24/2025,Transfer
318568,Non-Exempt,4104,18-41-1002,55702,7/17/2024,Transfer
292032,Non-Exempt,4104,18-2-S262,55311,4/4/2022,Transfer
292032,Non-Exempt,4104,18-2-S262,55311,6/28/2022,Transfer
292032,Non-Exempt,4104,18-2-S262,55311,1/10/2023,Transfer
292032,Non-Exempt,4104,18-2-S262,55311,7/31/2023,Transfer
292032,Non-Exempt,4104,18-2-S262,55311,11/13/2023,Transfer
280727,Non-Exempt,4104,18-8-1004,55105,12/5/2023,Transfer
286581,Non-Exempt,4104,18-1-S189,55126,12/17/2021,Transfer
286581,Non-Exempt,4104,18-1-S189,55126,6/21/2022,Transfer
286581,Non-Exempt,4104,18-1-S189,55126,9/12/2022,Transfer
282780,Non-Exempt,4104,18-40-1001,55090,3/21/2022,Transfer
282780,Non-Exempt,4104,18-40-1001,55090,4/25/2022,Transfer
282780,Non-Exempt,4104,18-40-1001,55090,8/30/2022,Transfer
282780,Non-Exempt,4104,18-40-1001,55090,3/2/2023,Transfer
291820,Non-Exempt,4104,18-8-1004,55105,3/10/2022,Transfer
304074,Non-Exempt,4104,18-40-1002,55085,2/13/2023,Transfer
318089,Non-Exempt,4104,18-40-1002,55100,7/23/2024,Transfer
318092,Non-Exempt,4104,18-40-1002,55100,5/14/2024,Transfer
318092,Non-Exempt,4104,18-40-1002,55100,7/23/2024,Transfer
318087,Non-Exempt,4104,18-40-1002,55094,5/14/2024,Transfer
306587,Non-Exempt,4104,18-74-101,55109,7/16/2024,Transfer
323893,Non-Exempt,4104,18-41-1002,55101,9/23/2024,Transfer
301599,Non-Exempt,4104,18-8-1006,55087,11/3/2022,Transfer
283661,Non-Exempt,4104,18-8-1003,55100,1/23/2023,Transfer
283661,Non-Exempt,4104,18-8-1003,55100,11/28/2023,Transfer
283661,Non-Exempt,4104,18-8-1003,55100,4/16/2024,Transfer
283363,Non-Exempt,4104,18-41-1002,55090,2/23/2023,Transfer
328042,Non-Exempt,4104,18-40-1002,55123,12/16/2024,Transfer
291027,Non-Exempt,4104,18-41-1003,55094,1/25/2022,Transfer
291027,Non-Exempt,4104,18-41-1003,55094,8/15/2023,Transfer
311167,Non-Exempt,4104,18-41-1003,55094,8/28/2023,Transfer
324489,Non-Exempt,4104,18-47-102,55143,9/19/2024,Transfer
323066,Non-Exempt,4104,18-41-1003,55101,8/20/2024,Transfer
324298,Non-Exempt,4104,18-41-1002,55086,9/9/2024,Transfer
293339,Non-Exempt,4104,18-41-1003,55105,9/18/2023,Transfer
310046,Non-Exempt,4104,18-40-1002,55100,10/3/2023,Transfer
310046,Non-Exempt,4104,18-40-1002,55100,2/6/2024,Transfer
310046,Non-Exempt,4104,18-40-1002,55100,7/22/2024,Transfer
291776,Non-Exempt,4104,18-41-1003,55310,9/27/2022,Transfer
291776,Non-Exempt,4104,18-41-1003,55310,12/6/2022,Transfer
291776,Non-Exempt,4104,18-41-1003,55310,7/25/2023,Transfer
303052,Non-Exempt,4104,18-77-701,55138,11/6/2023,Transfer
303052,Non-Exempt,4104,18-77-701,55138,8/15/2024,Transfer
303052,Non-Exempt,4104,18-77-701,55138,10/21/2024,Transfer
303052,Non-Exempt,4104,18-77-701,55138,12/9/2024,Transfer
323648,Non-Exempt,4104,18-41-1001,55123,10/21/2024,Transfer
290624,Non-Exempt,4104,18-77-102,55138,9/19/2023,Transfer
323460,Non-Exempt,4104,18-8-1006,55091,8/12/2024,Transfer
323460,Non-Exempt,4104,18-8-1006,55091,12/2/2024,Transfer
323460,Non-Exempt,4104,18-8-1006,55091,1/20/2025,Transfer
282577,Non-Exempt,4104,18-5-5100,55137,11/5/2024,Transfer
282578,Non-Exempt,4104,18-77-600,55113,11/29/2022,Transfer
282578,Non-Exempt,4104,18-77-600,55113,12/6/2022,Transfer
282578,Non-Exempt,4104,18-77-600,55113,11/27/2023,Transfer
282578,Non-Exempt,4104,18-77-600,55113,11/11/2024,Transfer
222512,Exempt,4104,18-2-S271,55103,11/30/2023,Transfer
222512,Exempt,4104,18-2-S271,55103,4/30/2024,Transfer
317882,Exempt,4104,18-5-5100,55143,8/19/2024,Transfer
293162,Non-Exempt,4104,18-64-1002,55093,7/25/2022,Transfer
313332,Non-Exempt,4104,18-197-400,55105,6/5/2024,Transfer
313332,Non-Exempt,4104,18-197-400,55105,7/17/2024,Transfer
310410,Non-Exempt,4104,18-752-100,55302,7/31/2023,Transfer
310410,Non-Exempt,4104,18-752-100,55302,8/7/2023,Transfer
310408,Non-Exempt,4104,18-765-501,55303,7/31/2023,Transfer
310408,Non-Exempt,4104,18-765-501,55303,8/7/2023,Transfer
305724,Non-Exempt,4104,18-41-1003,55094,8/20/2024,Transfer
299411,Exempt,4104,18-2-S271,55143,8/21/2023,Transfer
299411,Exempt,4104,18-2-S271,55143,2/22/2024,Transfer
299411,Exempt,4104,18-2-S271,55143,3/11/2024,Transfer
299411,Exempt,4104,18-2-S271,55143,4/29/2024,Transfer
299411,Exempt,4104,18-2-S271,55143,9/9/2024,Transfer
299411,Non-Exempt,4104,18-2-S271,55143,3/21/2023,Transfer
317186,Non-Exempt,4104,18-41-1002,55101,7/11/2024,Transfer
305705,Non-Exempt,4104,18-41-1003,55094,8/20/2024,Transfer
322209,Non-Exempt,4104,18-8-1006,55091,9/3/2024,Transfer
322209,Non-Exempt,4104,18-8-1006,55091,12/9/2024,Transfer
322889,Exempt,4104,18-2-S233,55122,7/15/2024,Transfer
322889,Exempt,4104,18-2-S233,55122,9/16/2024,Transfer
323324,Exempt,4104,18-192-800,55123,1/6/2025,Transfer
321880,Non-Exempt,4104,18-2-3100,55091,12/9/2024,Transfer
286600,Non-Exempt,4104,18-40-1001,55085,9/11/2023,Transfer
286601,Non-Exempt,4104,18-77-401,55109,10/4/2021,Transfer
286601,Non-Exempt,4104,18-77-401,55109,12/15/2021,Transfer
286601,Non-Exempt,4104,18-77-401,55109,9/12/2023,Transfer
322250,Non-Exempt,4104,18-197-400,55105,8/15/2024,Transfer
322250,Non-Exempt,4104,18-197-400,55105,11/18/2024,Transfer
302604,Non-Exempt,4104,18-47-400,55113,3/21/2023,Transfer
302604,Non-Exempt,4104,18-47-400,55113,2/10/2025,Transfer
300357,Non-Exempt,4104,18-8-1005,55093,3/21/2023,Transfer
304234,Non-Exempt,4104,18-2-3080,55097,7/17/2023,Transfer
304234,Non-Exempt,4104,18-2-3080,55097,11/28/2023,Transfer
304234,Non-Exempt,4104,18-2-3080,55097,4/16/2024,Transfer
281622,Non-Exempt,4104,18-40-1002,55309,5/19/2022,Transfer
281622,Non-Exempt,4104,18-40-1002,55309,9/12/2022,Transfer
281622,Non-Exempt,4104,18-40-1002,55309,9/27/2022,Transfer
295331,Non-Exempt,4104,18-40-1002,55309,6/16/2022,Transfer
295331,Non-Exempt,4104,18-40-1002,55309,9/12/2022,Transfer
295331,Non-Exempt,4104,18-40-1002,55309,9/27/2022,Transfer
225248,Non-Exempt,4104,18-77-401,55150,10/14/2024,Transfer
225248,Non-Exempt,4104,18-77-401,55150,2/6/2025,Transfer
319469,Non-Exempt,4104,18-77-402,55113,1/27/2025,Transfer
290647,Exempt,4104,18-1-S189,55113,5/8/2023,Transfer
290647,Exempt,4104,18-1-S189,55113,7/14/2023,Transfer
290647,Exempt,4104,18-1-S189,55113,11/30/2023,Transfer
290647,Exempt,4104,18-1-S189,55113,2/5/2024,Transfer
290647,Exempt,4104,18-1-S189,55113,2/26/2024,Transfer
290647,Exempt,4104,18-1-S189,55113,2/28/2024,Transfer
290647,Exempt,4104,18-1-S189,55113,4/11/2024,Transfer
290647,Non-Exempt,4104,18-1-S189,55113,9/5/2022,Transfer
300932,Non-Exempt,4104,18-8-1005,55105,10/24/2022,Transfer
300932,Non-Exempt,4104,18-8-1005,55105,5/9/2024,Transfer
304072,Non-Exempt,4104,18-77-501,55113,2/23/2023,Transfer
304072,Non-Exempt,4104,18-77-501,55113,3/20/2023,Transfer
304104,Non-Exempt,4104,18-5-5030,55109,2/13/2023,Transfer
304104,Non-Exempt,4104,18-5-5030,55109,3/20/2023,Transfer
304104,Non-Exempt,4104,18-5-5030,55109,11/11/2024,Transfer
303328,Non-Exempt,4104,18-74-403,55812,6/13/2023,Transfer
303328,Non-Exempt,4104,18-74-403,55812,10/30/2023,Transfer
304662,Non-Exempt,4104,18-2-3080,55093,5/3/2023,Transfer
304662,Non-Exempt,4104,18-2-3080,55093,9/19/2023,Transfer
304662,Non-Exempt,4104,18-2-3080,55093,12/4/2023,Transfer
304662,Non-Exempt,4104,18-2-3080,55093,1/18/2024,Transfer
304662,Non-Exempt,4104,18-2-3080,55093,8/5/2024,Transfer
304662,Non-Exempt,4104,18-2-3080,55093,1/20/2025,Transfer
288075,Exempt,4104,18-2-S234,55113,8/22/2022,Transfer
307189,Non-Exempt,4104,18-2-3110,55087,10/10/2023,Transfer
307189,Non-Exempt,4104,18-2-3110,55087,11/30/2023,Transfer
307189,Non-Exempt,4104,18-2-3110,55087,8/26/2024,Transfer
307189,Non-Exempt,4104,18-2-3110,55087,11/18/2024,Transfer
315196,Non-Exempt,4104,18-41-1002,55089,11/30/2023,Transfer
317598,Non-Exempt,4104,18-41-1003,55101,5/9/2024,Transfer
279899,Exempt,4104,18-1-S189,Unknown,1/7/2022,Transfer
279899,Exempt,4104,18-1-S189,Unknown,1/9/2023,Transfer
279899,Exempt,4104,18-1-S189,Unknown,3/13/2023,Transfer
304475,Non-Exempt,4104,18-41-1002,55302,6/20/2023,Transfer
304475,Non-Exempt,4104,18-41-1002,55302,2/5/2024,Transfer
316697,Non-Exempt,4104,18-40-1002,55096,2/5/2024,Transfer
316697,Non-Exempt,4104,18-40-1002,55096,7/15/2024,Transfer
294387,Non-Exempt,4104,18-8-1005,55086,10/24/2022,Transfer
294387,Non-Exempt,4104,18-8-1005,55086,7/25/2024,Transfer
313404,Non-Exempt,4104,18-41-1001,55086,7/25/2024,Transfer
296446,Non-Exempt,4104,18-77-402,55138,9/4/2024,Transfer
296446,Non-Exempt,4104,18-77-402,55138,12/9/2024,Transfer
326184,Non-Exempt,4104,18-77-402,55137,1/13/2025,Transfer
310458,Non-Exempt,4104,18-6-6520,55304,7/24/2023,Transfer
306596,Exempt,4104,18-2-S231,55137,1/31/2025,Transfer
317888,Non-Exempt,4104,18-40-1002,55101,4/16/2024,Transfer
317888,Non-Exempt,4104,18-40-1002,55101,7/30/2024,Transfer
317888,Non-Exempt,4104,18-40-1002,55101,10/7/2024,Transfer
301172,Non-Exempt,4104,18-2-3220,55105,2/28/2023,Transfer
301172,Non-Exempt,4104,18-2-3220,55105,3/27/2023,Transfer
301172,Non-Exempt,4104,18-2-3220,55105,3/28/2023,Transfer
301172,Non-Exempt,4104,18-2-3220,55105,7/31/2023,Transfer
301172,Non-Exempt,4104,18-2-3220,55105,11/20/2023,Transfer
301172,Non-Exempt,4104,18-2-3220,55105,1/25/2024,Transfer
310743,Non-Exempt,4104,18-74-400,55109,8/28/2023,Transfer
310743,Non-Exempt,4104,18-74-400,55109,1/4/2024,Transfer
310743,Non-Exempt,4104,18-74-400,55109,1/4/2024,Transfer
310743,Non-Exempt,4104,18-74-400,55109,9/21/2024,Transfer
300986,Non-Exempt,4104,18-8-1004,55306,3/6/2023,Transfer
282039,Exempt,4104,18-1-S192,55102,10/3/2022,Transfer
282039,Exempt,4104,18-1-S192,55102,3/8/2023,Transfer
282039,Exempt,4104,18-1-S192,55102,9/11/2023,Transfer
282039,Exempt,4104,18-1-S192,55102,8/19/2024,Transfer
311580,Non-Exempt,4104,18-5-5160,55117,3/11/2024,Transfer
324742,Non-Exempt,4104,18-41-1002,55091,10/1/2024,Transfer
299442,Exempt,4104,18-2-S264,55106,10/2/2023,Transfer
299442,Exempt,4104,18-2-S264,55106,3/11/2024,Transfer
299442,Exempt,4104,18-2-S264,55106,10/24/2024,Transfer
299442,Non-Exempt,4104,18-2-S264,55106,1/10/2023,Transfer
299442,Non-Exempt,4104,18-2-S264,55106,4/6/2023,Transfer
292510,Non-Exempt,4104,18-77-703,55120,5/5/2022,Transfer
292510,Non-Exempt,4104,18-77-703,55120,9/14/2022,Transfer
292510,Non-Exempt,4104,18-77-703,55120,12/1/2022,Transfer
292510,Non-Exempt,4104,18-77-703,55120,3/30/2023,Transfer
292510,Non-Exempt,4104,18-77-703,55120,5/22/2023,Transfer
292510,Non-Exempt,4104,18-77-703,55120,11/20/2023,Transfer
292510,Non-Exempt,4104,18-77-703,55120,3/28/2024,Transfer
292510,Non-Exempt,4104,18-77-703,55120,1/16/2025,Transfer
310345,Non-Exempt,4104,18-47-102,55143,3/28/2024,Transfer
310345,Non-Exempt,4104,18-47-102,55143,10/28/2024,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,1/5/2022,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,6/27/2022,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,11/7/2022,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,1/10/2023,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,1/23/2023,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,5/15/2023,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,7/7/2023,Transfer
291881,Non-Exempt,4104,18-2-3060,55105,11/20/2023,Transfer
295317,Non-Exempt,4104,18-41-1003,55086,8/9/2022,Transfer
295317,Non-Exempt,4104,18-41-1003,55086,8/16/2022,Transfer
323055,Non-Exempt,4104,18-8-1005,55123,1/6/2025,Transfer
303064,Non-Exempt,4104,18-30-1003,55093,3/16/2023,Transfer
303064,Non-Exempt,4104,18-30-1003,55093,5/2/2023,Transfer
299763,Non-Exempt,4104,18-40-1002,55087,3/16/2023,Transfer
299763,Non-Exempt,4104,18-40-1002,55087,3/17/2023,Transfer
295770,Non-Exempt,4104,18-64-1003,55086,10/31/2022,Transfer
295770,Non-Exempt,4104,18-64-1003,55086,8/13/2024,Transfer
247904,Non-Exempt,4104,18-8-1004,55094,12/5/2023,Transfer
321588,Non-Exempt,4104,18-41-1003,55100,8/27/2024,Transfer
321588,Non-Exempt,4104,18-41-1003,55100,10/21/2024,Transfer
286172,Non-Exempt,4104,18-2-3220,55113,11/8/2022,Transfer
286172,Non-Exempt,4104,18-2-3220,55113,6/12/2023,Transfer
286172,Non-Exempt,4104,18-2-3220,55113,7/1/2024,Transfer
286172,Non-Exempt,4104,18-2-3220,55113,9/2/2024,Transfer
286172,Non-Exempt,4104,18-2-3220,55113,11/18/2024,Transfer
282886,Non-Exempt,4104,18-395-403,55109,5/16/2022,Transfer
282886,Non-Exempt,4104,18-395-403,55109,9/14/2022,Transfer
282886,Non-Exempt,4104,18-395-403,55109,12/1/2022,Transfer
282886,Non-Exempt,4104,18-395-403,55109,3/30/2023,Transfer
322649,Non-Exempt,4104,18-74-400,55109,8/5/2024,Transfer
289414,Exempt,4104,18-2-S267,55105,7/10/2023,Transfer
289414,Exempt,4104,18-2-S267,55105,12/5/2023,Transfer
248138,Non-Exempt,4104,18-77-701,55106,11/8/2022,Transfer
248138,Non-Exempt,4104,18-77-701,55106,12/6/2022,Transfer
248138,Non-Exempt,4104,18-77-701,55106,8/14/2023,Transfer
248138,Non-Exempt,4104,18-77-701,55106,1/28/2025,Transfer
303209,Non-Exempt,4104,18-40-1002,55306,3/30/2023,Transfer
328641,Non-Exempt,4104,18-745-100,55117,10/14/2024,Transfer
323787,Non-Exempt,4104,18-745-100,55117,9/16/2024,Transfer
323799,Non-Exempt,4104,18-745-100,55117,9/16/2024,Transfer
293502,Non-Exempt,4104,18-2-S268,55123,11/14/2022,Transfer
293502,Non-Exempt,4104,18-2-S268,55123,12/6/2022,Transfer
293502,Non-Exempt,4104,18-2-S268,55123,11/20/2023,Transfer
293502,Non-Exempt,4104,18-2-S268,55123,12/22/2023,Transfer
293502,Non-Exempt,4104,18-2-S268,55123,9/2/2024,Transfer
303337,Non-Exempt,4104,18-41-1002,55097,7/24/2023,Transfer
303337,Non-Exempt,4104,18-41-1002,55097,8/17/2023,Transfer
304481,Non-Exempt,4104,18-41-1002,55302,6/20/2023,Transfer
304481,Non-Exempt,4104,18-41-1002,55302,2/5/2024,Transfer
323969,Non-Exempt,4104,18-41-1003,55100,10/4/2024,Transfer
302463,Non-Exempt,4104,18-2-3040,55094,11/28/2023,Transfer
316911,Non-Exempt,4104,18-73-1001,55087,12/9/2024,Transfer
320874,Non-Exempt,4104,18-41-1003,55100,8/27/2024,Transfer
320874,Non-Exempt,4104,18-41-1003,55100,10/21/2024,Transfer
306865,Non-Exempt,4104,18-41-1002,55089,10/2/2023,Transfer
290080,Non-Exempt,4104,18-30-1001,55087,8/16/2022,Transfer
290080,Non-Exempt,4104,18-30-1001,55087,11/3/2022,Transfer
235049,Non-Exempt,4104,18-798-600,55143,10/21/2024,Transfer
318219,Exempt,4104,18-4-S406,55123,7/1/2024,Transfer
302172,Non-Exempt,4104,18-47-401,55126,3/21/2023,Transfer
